ID,adsorption_energy,log2(AE)
11270,56.39,5.817367438
11271,111.22,6.797272432
11272,171.96,7.425929205
11273,47.2,5.560714954
11274,170.54,7.413966352
11275,211.16,7.722192761
11276,160.2,7.323730338
11277,145.47,7.184577849
11278,70.67,6.143026004
11279,131.99,7.04428482
11280,34.85,5.123086751
11281,182.34,7.51048727
11282,46.89,5.551208374
11283,98.4,6.62058641
11284,53.82,5.750070486
11285,117.82,6.880440648
11286,55.24,5.787641414
11287,138.33,7.111970261
11288,112.58,6.814806743
11289,42.13,5.396776011
11290,174.15,7.444186663
11291,225.46,7.81672769
11292,145.4,7.183883459
11293,197.87,7.628409085
11294,96.46,6.591858905
11295,221.12,7.788685711
11296,151.38,7.242030802
11297,60.4,5.916476644
11298,173.84,7.441616269
11299,186.81,7.545427875
11300,127.27,6.991748578
11301,80.84,6.336997417
11302,224.2,7.808642468
11303,88.86,6.473462236
11304,182.68,7.513174885
11305,192.01,7.585037639
11306,50.2,5.649615459
11307,49.96,5.642701572
11308,121.3,6.92243574
11309,64,6
11310,177.09,7.468338937
11311,45.91,5.520736527
11312,104.29,6.704457019
11313,135.81,7.085445902
11314,44.53,5.476705707
11315,138.28,7.111448698
11316,52.55,5.715618859
11317,143.34,7.163297449
11318,148.45,7.213833283
11319,51.22,5.678635348
11320,124.81,6.96358972
11321,704.18,9.459800442
11322,170.13,7.410493752
11323,160.98,7.33073765
11324,44.56,5.477677328
11325,210.5,7.717676423
11326,47.68,5.575312331
11327,132.92,7.054414388
11328,220.97,7.787706705
11329,196.59,7.619046127
11330,123.1,6.943686952
11331,114.48,6.838951767
11332,56.1,5.809928866
11333,51.47,5.685659877
11334,124.76,6.963011648
11335,133.88,7.064796646
11336,229.88,7.844737144
11337,168.63,7.397717411
11338,167.17,7.385172157
11339,76.08,6.249445341
11340,105.63,6.722875823
11341,172.96,7.434294618
11342,48.88,5.61117238
11343,161.91,7.339048283
11344,62.71,5.970623614
11345,214.49,7.744766577
11346,153.67,7.263691734
11347,140.87,7.138220594
11348,116.04,6.85847839
11349,242.66,7.922792504
11350,53.54,5.742545234
11351,168.87,7.399769244
11352,105.16,6.716442237
11353,149.77,7.22660486
11354,114.89,6.844109421
11355,130,7.022367813
11356,139.2,7.121015401
11357,152.62,7.253800221
11358,142.89,7.158761144
11359,110.87,6.792725233
11360,65.75,6.038918989
11361,58.67,5.874551087
11362,106.58,6.735792928
11363,47.18,5.560103513
11364,147.55,7.205060111
11365,56.04,5.808385051
11366,118.19,6.884964165
11367,86.22,6.429950657
11368,110.35,6.785942819
11369,162.86,7.347488497
11370,52.54,5.715344295
11371,148.37,7.213055602
11372,172.68,7.431957188
11373,85.44,6.416839742
11374,157.92,7.303050085
11375,177.16,7.468909092
11376,143.5,7.164906927
11377,119.37,6.899296495
11378,161.83,7.338335269
11379,208.49,7.703834378
11380,163.49,7.353058585
11381,55.74,5.800641097
11382,203.48,7.668743189
11383,143.74,7.167317781
11384,141.11,7.14067642
11385,167.44,7.387500406
11386,61.64,5.945794957
11387,131.18,7.03540397
11388,157.82,7.302136235
11389,145.65,7.186361891
11390,152.43,7.25200306
11391,100.29,6.648033951
11392,47.32,5.564378169
11393,98.78,6.626147064
11394,120.18,6.909053017
11395,127.71,6.996727686
11396,97.1,6.601399391
11397,111.44,6.800123353
11398,181.57,7.504382042
11399,251.78,7.976019878
11400,111.67,6.80309785
11401,47.36,5.565597176
11402,164.7,7.363696745
11403,753.49,9.557444555
11404,116.95,6.869748051
11405,62.94,5.975905274
11406,204.84,7.678353654
11407,202.67,7.662988741
11408,97.89,6.613089583
11409,77.45,6.275193334
11410,185.41,7.534575247
11411,172.86,7.433460256
11412,146.39,7.193673195
11413,172.6,7.431288654
11414,144.54,7.175324989
11415,127.29,6.991975274
11416,62.79,5.972462907
11417,49.68,5.634593268
11418,127.53,6.994692855
11419,102.89,6.684958962
11420,173.85,7.441699257
11421,236.11,7.883315335
11422,51.71,5.6923714
11423,109.4,6.773468928
11424,154.83,7.274541226
11425,68.98,6.108106224
11426,51.45,5.685099172
11427,114.11,6.834281417
11428,185.09,7.532083141
11429,397.82,8.635971998
11430,49.13,5.618532334
11431,53.9,5.752213368
11432,128.55,7.0061858
11433,166.47,7.379118399
11434,161.98,7.339671881
11435,223.25,7.802516365
11436,135.43,7.081403545
11437,46.65,5.543805176
11438,97.41,6.60599798
11439,203.75,7.670656249
11440,117.08,6.871350841
11441,134.47,7.071140536
11442,94.55,6.563005553
11443,127.77,6.997405325
11444,101.8,6.669593751
11445,110.12,6.782932705
11446,110.28,6.785027362
11447,46.07,5.525755693
11448,46.75,5.54689446
11449,37.24,5.218781168
11450,81.81,6.354205296
11451,74.36,6.216454865
11452,103.2,6.689299161
11453,52.95,5.726558779
11454,122,6.930737338
11455,185.03,7.531615392
11456,192.23,7.586689695
11457,155.19,7.277891787
11458,57.76,5.851998837
11459,270.47,8.079324772
11460,146.11,7.190911112
11461,116.33,6.862079387
11462,200.43,7.646954654
11463,123.5,6.948367232
11464,95.24,6.573495715
11465,77.36,6.27351589
11466,127.31,6.992201935
11467,50.21,5.64990282
11468,55.55,5.795715007
11469,159.87,7.320755429
11470,59.02,5.883132016
11471,62.23,5.959538341
11472,57.03,5.833649128
11473,103.27,6.690277401
11474,217.28,7.763411574
11475,157.21,7.296549179
11476,125.4,6.970393538
11477,220.8,7.786596362
11478,162.11,7.340829278
11479,64.2,6.004501392
11480,261.89,8.032817163
11481,104.04,6.700994494
11482,56.96,5.831877241
11483,131.06,7.034083627
11484,122.71,6.939109013
11485,39.36,5.298658316
11486,141.36,7.143230135
11487,138.89,7.11779892
11488,69.04,6.109360559
11489,167.21,7.38551732
11490,240.4,7.909293086
11491,171.15,7.419117482
11492,163.14,7.349966747
11493,38.4,5.263034406
11494,188.29,7.556812571
11495,42.08,5.3950628
11496,42.57,5.411765185
11497,48.73,5.606738317
11498,114.58,6.840211433
11499,106.48,6.734438666
11500,51.79,5.694601653
11501,62.95,5.976134473
11502,127.53,6.994692855
11503,134.32,7.069530325
11504,110.45,6.787249608
11505,43.78,5.452200049
11506,156.25,7.28771238
11507,108.74,6.764738923
11508,173.83,7.441533277
11509,171.83,7.42483813
11510,136.59,7.093708055
11511,146.99,7.199574199
11512,129.31,7.014690038
11513,187.97,7.554358616
11514,198.57,7.633503866
11515,63.69,5.992994967
11516,242.66,7.922792504
11517,198.78,7.635028799
11518,118.42,6.887768949
11519,132.47,7.049521865
11520,154.91,7.275286468
11521,241.85,7.917968728
11522,137.47,7.102973004
11523,46.67,5.544423562
11524,118.9,6.893604905
11525,161.66,7.336818943
11526,48.63,5.603774686
11527,101.95,6.671717965
11528,132.84,7.053545818
11529,44.37,5.471512648
11530,80.84,6.336997417
11531,151.07,7.239073383
11532,52.63,5.71781349
11533,181.34,7.50255338
11534,109.9,6.780047576
11535,63.47,5.988002938
11536,224.81,7.812562401
11537,161.87,7.33869182
11538,54.5,5.768184325
11539,48.27,5.593054922
11540,190.46,7.573344228
11541,62.29,5.960928667
11542,247.88,7.953498063
11543,118.15,6.884475819
11544,54.11,5.757823336
11545,268.06,8.066412146
11546,231.15,7.852685552
11547,164,7.357552005
11548,116.1,6.859224162
11549,154.71,7.273422641
11550,43.38,5.438958148
11551,43.19,5.432625411
11552,177.77,7.473868069
11553,59.52,5.895302621
11554,67.69,6.080870812
11555,97.69,6.610138984
11556,144.93,7.179212448
11557,182.51,7.511831703
11558,184.52,7.527633387
11559,242.75,7.923327485
11560,120.44,6.912170803
11561,165.58,7.371384614
11562,55.28,5.788685711
11563,51.52,5.687060688
11564,190.49,7.573571453
11565,55.78,5.801676029
11566,208.4,7.703211467
11567,44.06,5.46139759
11568,153.55,7.262564702
11569,95.46,6.576824431
11570,54.32,5.763411574
11571,56.03,5.808127587
11572,202.59,7.662419153
11573,52.88,5.724650272
11574,124.74,6.962780354
11575,124.9,6.964629667
11576,183.27,7.517826836
11577,108.59,6.762747442
11578,94.51,6.562395082
11579,44.89,5.488322191
11580,179.39,7.48695566
11581,119.14,6.896514054
11582,106.64,6.736604875
11583,118.21,6.885208276
11584,119.88,6.905447179
11585,58.71,5.875534352
11586,107.87,6.753149879
11587,207.21,7.694949819
11588,113.88,6.831370588
11589,121.46,6.924337464
11590,59.79,5.901832306
11591,225.7,7.818262608
11592,109.19,6.770696925
11593,107.39,6.746715848
11594,171.22,7.419707421
11595,45.13,5.496014873
11596,178.33,7.478405614
11597,45.93,5.521364878
11598,180.43,7.495295424
11599,47.54,5.571069998
11600,199.73,7.641907236
11601,112.99,6.820051285
11602,254.6,7.992088609
11603,57.28,5.839959587
11604,163.73,7.355174879
11605,56.74,5.826294245
11606,41.73,5.383013015
11607,63.58,5.990501111
11608,114.76,6.842476063
11609,82.86,6.372603915
11610,59.82,5.902556005
11611,104.91,6.713008392
11612,214.36,7.743891911
11613,92.98,6.538848521
11614,154.13,7.268003886
11615,153.86,7.265474403
11616,153.23,7.259554971
11617,132.88,7.053980168
11618,118.31,6.886428211
11619,153.62,7.263222245
11620,217.93,7.767721
11621,117.35,6.874674032
11622,159.19,7.314605901
11623,134.96,7.076388069
11624,140.07,7.130004184
11625,135.18,7.078737909
11626,51.86,5.696550301
11627,48.27,5.593054922
11628,52.21,5.706254254
11629,162.27,7.342252493
11630,115.63,6.853371941
11631,143.57,7.165610509
11632,105.89,6.726422541
11633,46.59,5.541948425
11634,167.92,7.391630262
11635,139.52,7.124328135
11636,278.44,8.12122267
11637,159.57,7.318045633
11638,153.72,7.264161071
11639,92.92,6.537917249
11640,124.09,6.955243048
11641,54.12,5.758089934
11642,50.78,5.66618849
11643,43.79,5.452529545
11644,68.85,6.105384749
11645,130.88,7.032100843
11646,52.84,5.723558561
11647,196.38,7.617504198
11648,231.13,7.852560719
11649,158.66,7.309794644
11650,116.17,6.860093742
11651,106.9,6.740118043
11652,50.81,5.667040559
11653,111.15,6.796364138
11654,152.74,7.254934119
11655,213.82,7.740252994
11656,95.8,6.581953751
11657,220.69,7.785877449
11658,85.05,6.410239331
11659,118,6.882643049
11660,142.34,7.153197331
11661,101.89,6.670868655
11662,148.26,7.211985606
11663,206.43,7.689508839
11664,54.73,5.774259951
11665,138.22,7.110822574
11666,55.09,5.783718558
11667,110.23,6.784373108
11668,44.66,5.480911346
11669,189.92,7.56924803
11670,161.52,7.335569006
11671,161.93,7.339226481
11672,54.28,5.762348816
11673,155.07,7.276775798
11674,42.54,5.410748128
11675,100.77,6.654922391
11676,135.56,7.082787732
11677,53.95,5.753551055
11678,48.82,5.60940039
11679,175.39,7.454422683
11680,57.52,5.845991771
11681,160.25,7.324180547
11682,41.53,5.376081967
11683,153.03,7.257670696
11684,85.67,6.420718183
11685,134.22,7.068455852
11686,129.96,7.021923839
11687,198.92,7.636044526
11688,164.78,7.364397337
11689,47.09,5.557348818
11690,49.55,5.630813152
11691,136.2,7.089582893
11692,55.04,5.782408565
11693,48.88,5.61117238
11694,153.4,7.261154673
11695,168.93,7.400281746
11696,174.18,7.444435168
11697,51.48,5.685940148
11698,116.23,6.860838679
11699,51.36,5.682573297
11700,93.63,6.548898953
11701,52.76,5.721372659
11702,127.82,6.997969782
11703,293.35,8.196479182
11704,102.06,6.673273737
11705,52.7,5.719731057
11706,201.08,7.651625784
11707,110.16,6.783456654
11708,117.87,6.881052763
11709,155.45,7.280306806
11710,117.98,6.882398504
11711,47.24,5.56193706
11712,53.56,5.743084056
11713,48.31,5.594249948
11714,54.38,5.765004246
11715,152.61,7.25370569
11716,106.11,6.729416815
11717,102.96,6.685940148
11718,148.36,7.212958363
11719,175.76,7.457462965
11720,82.02,6.357903839
11721,188.31,7.556965805
11722,124.68,6.96208625
11723,46.93,5.552438555
11724,97.82,6.61205756
11725,114.67,6.841344192
11726,78.17,6.288543133
11727,176.88,7.46662712
11728,152.2,7.249824549
11729,148.29,7.212277502
11730,137.55,7.103812329
11731,57.8,5.852997588
11732,167.82,7.390770849
11733,47.5,5.569855608
11734,63.77,5.994805976
11735,134.83,7.074997725
11736,138.2,7.110613806
11737,121.68,6.926948248
11738,60.58,5.920769673
11739,147.54,7.204962331
11740,40.11,5.325890061
11741,59.56,5.896271849
11742,182.44,7.511278265
11743,94.08,6.555816155
11744,45.54,5.509062386
11745,133.77,7.063610795
11746,157.36,7.297925053
11747,158.6,7.309248961
11748,97.66,6.609695873
11749,161.58,7.336104825
11750,209.46,7.710530952
11751,122.8,6.94016675
11752,170.8,7.416164165
11753,117.21,6.872951851
11754,52.88,5.724650272
11755,128.1,7.001126665
11756,208.98,7.707221069
11757,118.73,6.891540703
11758,48.62,5.603477988
11759,84.21,6.395919659
11760,151.45,7.242697768
11761,123.74,6.951168129
11762,135.44,7.081510068
11763,218.76,7.773205157
11764,125.93,6.976478204
11765,153.85,7.265380633
11766,100.33,6.648609245
11767,142.65,7.156335937
11768,145.63,7.186163773
11769,53.42,5.739308071
11770,145.66,7.18646094
11771,135.63,7.083532513
11772,509.06,8.991691898
11773,194.78,7.605701739
11774,50.6,5.66106548
11775,65.43,6.031880366
11776,302.29,8.239789444
11777,157.63,7.300398323
11778,131.43,7.03815081
11779,146.12,7.191009849
11780,58.59,5.872582545
11781,73.38,6.197314999
11782,56.98,5.832383717
11783,134.36,7.06995989
11784,61.9,5.951867504
11785,135.82,7.085552127
11786,141.68,7.146492307
11787,61.36,5.939226578
11788,117.96,6.882153917
11789,135.09,7.077777073
11790,176.64,7.464668267
11791,118.71,6.891297661
11792,153.53,7.262376778
